code_du_departement,nom_departement,code_du_canton,libelle_du_canton,annee,inscrits,abstentions,pourcentage_abstention_inscrit,votants,pourcentage_votant_inscrit,blancs_et_nuls,pourcentage_blanc_nuls_inscrit,pourcentage_blanc_nuls_votant,exprimes,pourcentage_exprimes_inscrits,pourcentage_exprimes_votants,sexe,nom,prenom,voix,pourcentage_voix_inscrits,pourcentage_voix_exprimes,sexe_2,nom_2,prenom_2,voix_2,pourcentage_voix_inscrits_2,pourcentage_voix_exprimes_2
16,CHARENTE,10,CHALAIS,2002,3831,848,22.14,2983,77.86,202,5.27,6.77,2781,72.59,93.23,M,CHIRAC,JACQUES,2291,59.8,82.38,M,LE PEN,JEAN-MARIE,490,12.79,17.62
16,CHARENTE,11,CHAMPAGNE-MOUTON,2002,2319,439,18.93,1880,81.07,157,6.77,8.35,1723,74.3,91.65,M,CHIRAC,JACQUES,1427,61.54,82.82,M,LE PEN,JEAN-MARIE,296,12.76,17.18
16,CHARENTE,12,CHATEAUNEUF-SUR-CHARENTE,2002,5995,1071,17.86,4924,82.14,291,4.85,5.91,4633,77.28,94.09,M,CHIRAC,JACQUES,3787,63.17,81.74,M,LE PEN,JEAN-MARIE,846,14.11,18.26
16,CHARENTE,13,COGNAC-NORD,2002,11290,2154,19.08,9136,80.92,501,4.44,5.48,8635,76.48,94.52,M,CHIRAC,JACQUES,7448,65.97,86.25,M,LE PEN,JEAN-MARIE,1187,10.51,13.75
16,CHARENTE,14,CONFOLENS-NORD,2002,3725,618,16.59,3107,83.41,283,7.6,9.11,2824,75.81,90.89,M,CHIRAC,JACQUES,2465,66.17,87.29,M,LE PEN,JEAN-MARIE,359,9.64,12.71
16,CHARENTE,15,CONFOLENS-SUD,2002,5213,847,16.25,4366,83.75,350,6.71,08.02,4016,77.04,91.98,M,CHIRAC,JACQUES,3466,66.49,86.3,M,LE PEN,JEAN-MARIE,550,10.55,13.7
16,CHARENTE,16,HIERSAC,2002,8719,1503,17.24,7216,82.76,492,5.64,6.82,6724,77.12,93.18,M,CHIRAC,JACQUES,5651,64.81,84.04,M,LE PEN,JEAN-MARIE,1073,12.31,15.96
16,CHARENTE,17,JARNAC,2002,9252,1760,19.02,7492,80.98,505,5.46,6.74,6987,75.52,93.26,M,CHIRAC,JACQUES,5908,63.86,84.56,M,LE PEN,JEAN-MARIE,1079,11.66,15.44
16,CHARENTE,18,MANSLE,2002,6897,1183,17.15,5714,82.85,423,6.13,7.4,5291,76.71,92.6,M,CHIRAC,JACQUES,4253,61.66,80.38,M,LE PEN,JEAN-MARIE,1038,15.05,19.62
16,CHARENTE,19,MONTBRON,2002,5649,870,15.4,4779,84.6,364,6.44,7.62,4415,78.16,92.38,M,CHIRAC,JACQUES,3748,66.35,84.89,M,LE PEN,JEAN-MARIE,667,11.81,15.11
16,CHARENTE,20,MONTEMBOEUF,2002,3290,610,18.54,2680,81.46,187,5.68,6.98,2493,75.78,93.02,M,CHIRAC,JACQUES,2146,65.23,86.08,M,LE PEN,JEAN-MARIE,347,10.55,13.92
16,CHARENTE,21,MONTMOREAU-SAINT-CYBARD,2002,3972,758,19.08,3214,80.92,185,4.66,5.76,3029,76.26,94.24,M,CHIRAC,JACQUES,2540,63.95,83.86,M,LE PEN,JEAN-MARIE,489,12.31,16.14
16,CHARENTE,22,LA ROCHEFOUCAULD,2002,13224,2195,16.6,11029,83.4,869,6.57,7.88,10160,76.83,92.12,M,CHIRAC,JACQUES,8655,65.45,85.19,M,LE PEN,JEAN-MARIE,1505,11.38,14.81
16,CHARENTE,23,ROUILLAC,2002,5612,1076,19.17,4536,80.83,393,7,8.66,4143,73.82,91.34,M,CHIRAC,JACQUES,3371,60.07,81.37,M,LE PEN,JEAN-MARIE,772,13.76,18.63
16,CHARENTE,24,RUFFEC,2002,6745,1128,16.72,5617,83.28,397,5.89,07.07,5220,77.39,92.93,M,CHIRAC,JACQUES,4495,66.64,86.11,M,LE PEN,JEAN-MARIE,725,10.75,13.89
16,CHARENTE,25,SAINT-AMANT-DE-BOIXE,2002,6487,1122,17.3,5365,82.7,347,5.35,6.47,5018,77.35,93.53,M,CHIRAC,JACQUES,4159,64.11,82.88,M,LE PEN,JEAN-MARIE,859,13.24,17.12
16,CHARENTE,26,SAINT-CLAUD,2002,8395,1483,17.67,6912,82.33,442,5.27,6.39,6470,77.07,93.61,M,CHIRAC,JACQUES,5600,66.71,86.55,M,LE PEN,JEAN-MARIE,870,10.36,13.45
16,CHARENTE,27,SEGONZAC,2002,9365,1921,20.51,7444,79.49,441,4.71,5.92,7003,74.78,94.08,M,CHIRAC,JACQUES,5798,61.91,82.79,M,LE PEN,JEAN-MARIE,1205,12.87,17.21
16,CHARENTE,28,VILLEBOIS-LAVALETTE,2002,6015,982,16.33,5033,83.67,333,5.54,6.62,4700,78.14,93.38,M,CHIRAC,JACQUES,3965,65.92,84.36,M,LE PEN,JEAN-MARIE,735,12.22,15.64
16,CHARENTE,29,VILLEFAGNAN,2002,4607,683,14.83,3924,85.17,284,6.16,7.24,3640,79.01,92.76,M,CHIRAC,JACQUES,3049,66.18,83.76,M,LE PEN,JEAN-MARIE,591,12.83,16.24
16,CHARENTE,30,LA COURONNE,2002,17390,3674,21.13,13716,78.87,822,4.73,5.99,12894,74.15,94.01,M,CHIRAC,JACQUES,11129,64,86.31,M,LE PEN,JEAN-MARIE,1765,10.15,13.69
16,CHARENTE,31,RUELLE-SUR-TOUVRE,2002,13903,2666,19.18,11237,80.82,814,5.85,7.24,10423,74.97,92.76,M,CHIRAC,JACQUES,9126,65.64,87.56,M,LE PEN,JEAN-MARIE,1297,9.33,12.44
16,CHARENTE,32,SOYAUX,2002,9515,1740,18.29,7775,81.71,422,4.44,5.43,7353,77.28,94.57,M,CHIRAC,JACQUES,6258,65.77,85.11,M,LE PEN,JEAN-MARIE,1095,11.51,14.89
16,CHARENTE,33,COGNAC-SUD,2002,12334,2517,20.41,9817,79.59,588,4.77,5.99,9229,74.83,94.01,M,CHIRAC,JACQUES,7899,64.04,85.59,M,LE PEN,JEAN-MARIE,1330,10.78,14.41
16,CHARENTE,34,ANGOULEME-OUEST,2002,9033,2075,22.97,6958,77.03,319,3.53,4.58,6639,73.5,95.42,M,CHIRAC,JACQUES,5779,63.98,87.05,M,LE PEN,JEAN-MARIE,860,9.52,12.95
16,CHARENTE,35,LE-GOND-PONTOUVRE,2002,14071,2626,18.66,11445,81.34,668,4.75,5.84,10777,76.59,94.16,M,CHIRAC,JACQUES,9315,66.2,86.43,M,LE PEN,JEAN-MARIE,1462,10.39,13.57
17,CHARENTE MARITIME,1,AIGREFEUILLE-D'AUNIS,2002,7730,1381,17.87,6349,82.13,405,5.24,6.38,5944,76.9,93.62,M,CHIRAC,JACQUES,4997,64.64,84.07,M,LE PEN,JEAN-MARIE,947,12.25,15.93
17,CHARENTE MARITIME,2,ARCHIAC,2002,5020,914,18.21,4106,81.79,267,5.32,6.5,3839,76.47,93.5,M,CHIRAC,JACQUES,3140,62.55,81.79,M,LE PEN,JEAN-MARIE,699,13.92,18.21
17,CHARENTE MARITIME,3,ARS-EN-RE,2002,4250,696,16.38,3554,83.62,141,3.32,3.97,3413,80.31,96.03,M,CHIRAC,JACQUES,2955,69.53,86.58,M,LE PEN,JEAN-MARIE,458,10.78,13.42
17,CHARENTE MARITIME,4,AULNAY,2002,5376,1012,18.82,4364,81.18,324,06.03,7.42,4040,75.15,92.58,M,CHIRAC,JACQUES,3342,62.17,82.72,M,LE PEN,JEAN-MARIE,698,12.98,17.28
17,CHARENTE MARITIME,5,BURIE,2002,5024,850,16.92,4174,83.08,235,4.68,5.63,3939,78.4,94.37,M,CHIRAC,JACQUES,3240,64.49,82.25,M,LE PEN,JEAN-MARIE,699,13.91,17.75
17,CHARENTE MARITIME,6,LE-CHATEAU-D'OLERON,2002,7151,1232,17.23,5919,82.77,344,4.81,5.81,5575,77.96,94.19,M,CHIRAC,JACQUES,4475,62.58,80.27,M,LE PEN,JEAN-MARIE,1100,15.38,19.73
17,CHARENTE MARITIME,7,COURCON,2002,6813,1152,16.91,5661,83.09,331,4.86,5.85,5330,78.23,94.15,M,CHIRAC,JACQUES,4473,65.65,83.92,M,LE PEN,JEAN-MARIE,857,12.58,16.08
17,CHARENTE MARITIME,8,COZES,2002,8441,1570,18.6,6871,81.4,404,4.79,5.88,6467,76.61,94.12,M,CHIRAC,JACQUES,5120,60.66,79.17,M,LE PEN,JEAN-MARIE,1347,15.96,20.83
17,CHARENTE MARITIME,9,GEMOZAC,2002,8301,1557,18.76,6744,81.24,479,5.77,7.1,6265,75.47,92.9,M,CHIRAC,JACQUES,5048,60.81,80.57,M,LE PEN,JEAN-MARIE,1217,14.66,19.43
17,CHARENTE MARITIME,10,LA JARRIE,2002,14192,2371,16.71,11821,83.29,682,4.81,5.77,11139,78.49,94.23,M,CHIRAC,JACQUES,9680,68.21,86.9,M,LE PEN,JEAN-MARIE,1459,10.28,13.1
17,CHARENTE MARITIME,11,JONZAC,2002,7722,1475,19.1,6247,80.9,370,4.79,5.92,5877,76.11,94.08,M,CHIRAC,JACQUES,4992,64.65,84.94,M,LE PEN,JEAN-MARIE,885,11.46,15.06
17,CHARENTE MARITIME,12,LOULAY,2002,3898,708,18.16,3190,81.84,201,5.16,6.3,2989,76.68,93.7,M,CHIRAC,JACQUES,2521,64.67,84.34,M,LE PEN,JEAN-MARIE,468,12.01,15.66
17,CHARENTE MARITIME,13,MARANS,2002,7565,1625,21.48,5940,78.52,365,4.82,6.14,5575,73.69,93.86,M,CHIRAC,JACQUES,4562,60.3,81.83,M,LE PEN,JEAN-MARIE,1013,13.39,18.17
17,CHARENTE MARITIME,14,MARENNES,2002,9577,1997,20.85,7580,79.15,378,3.95,4.99,7202,75.2,95.01,M,CHIRAC,JACQUES,5689,59.4,78.99,M,LE PEN,JEAN-MARIE,1513,15.8,21.01
17,CHARENTE MARITIME,15,MATHA,2002,7415,1431,19.3,5984,80.7,432,5.83,7.22,5552,74.88,92.78,M,CHIRAC,JACQUES,4564,61.55,82.2,M,LE PEN,JEAN-MARIE,988,13.32,17.8
17,CHARENTE MARITIME,16,MIRAMBEAU,2002,5923,1161,19.6,4762,80.4,327,5.52,6.87,4435,74.88,93.13,M,CHIRAC,JACQUES,3326,56.15,74.99,M,LE PEN,JEAN-MARIE,1109,18.72,25.01
17,CHARENTE MARITIME,17,MONTENDRE,2002,4852,848,17.48,4004,82.52,243,05.01,06.07,3761,77.51,93.93,M,CHIRAC,JACQUES,3077,63.42,81.81,M,LE PEN,JEAN-MARIE,684,14.1,18.19
17,CHARENTE MARITIME,18,MONTGUYON,2002,7714,1597,20.7,6117,79.3,442,5.73,7.23,5675,73.57,92.77,M,CHIRAC,JACQUES,4473,57.99,78.82,M,LE PEN,JEAN-MARIE,1202,15.58,21.18
17,CHARENTE MARITIME,19,MONTLIEU-LA-GARDE,2002,4763,898,18.85,3865,81.15,259,5.44,6.7,3606,75.71,93.3,M,CHIRAC,JACQUES,2844,59.71,78.87,M,LE PEN,JEAN-MARIE,762,16,21.13
17,CHARENTE MARITIME,20,PONS,2002,9142,1702,18.62,7440,81.38,537,5.87,7.22,6903,75.51,92.78,M,CHIRAC,JACQUES,5674,62.07,82.2,M,LE PEN,JEAN-MARIE,1229,13.44,17.8
17,CHARENTE MARITIME,21,ROCHEFORT-NORD,2002,9316,1715,18.41,7601,81.59,441,4.73,5.8,7160,76.86,94.2,M,CHIRAC,JACQUES,6034,64.77,84.27,M,LE PEN,JEAN-MARIE,1126,12.09,15.73
17,CHARENTE MARITIME,22,ROCHEFORT-SUD,2002,6872,1791,26.06,5081,73.94,217,3.16,4.27,4864,70.78,95.73,M,CHIRAC,JACQUES,4112,59.84,84.54,M,LE PEN,JEAN-MARIE,752,10.94,15.46
17,CHARENTE MARITIME,23,LA-ROCHELLE-1,2002,6189,1315,21.25,4874,78.75,244,3.94,05.01,4630,74.81,94.99,M,CHIRAC,JACQUES,4043,65.33,87.32,M,LE PEN,JEAN-MARIE,587,9.48,12.68
17,CHARENTE MARITIME,24,LA-ROCHELLE-2,2002,4756,1092,22.96,3664,77.04,204,4.29,5.57,3460,72.75,94.43,M,CHIRAC,JACQUES,2967,62.38,85.75,M,LE PEN,JEAN-MARIE,493,10.37,14.25
17,CHARENTE MARITIME,25,ROYAN-EST,2002,13785,2749,19.94,11036,80.06,541,3.92,4.9,10495,76.13,95.1,M,CHIRAC,JACQUES,8619,62.52,82.12,M,LE PEN,JEAN-MARIE,1876,13.61,17.88
17,CHARENTE MARITIME,26,SAINT-AGNANT,2002,8634,1400,16.21,7234,83.79,396,4.59,5.47,6838,79.2,94.53,M,CHIRAC,JACQUES,5474,63.4,80.05,M,LE PEN,JEAN-MARIE,1364,15.8,19.95
17,CHARENTE MARITIME,27,SAINT-GENIS-DE-SAINTONGE,2002,5665,1130,19.95,4535,80.05,265,4.68,5.84,4270,75.38,94.16,M,CHIRAC,JACQUES,3359,59.29,78.67,M,LE PEN,JEAN-MARIE,911,16.08,21.33
17,CHARENTE MARITIME,28,SAINT-HILAIRE-DE-VILLEFRANCHE,2002,3414,694,20.33,2720,79.67,173,05.07,6.36,2547,74.6,93.64,M,CHIRAC,JACQUES,2071,60.66,81.31,M,LE PEN,JEAN-MARIE,476,13.94,18.69
17,CHARENTE MARITIME,29,SAINT-JEAN-D'ANGELY,2002,12207,2532,20.74,9675,79.26,534,4.37,5.52,9141,74.88,94.48,M,CHIRAC,JACQUES,7729,63.32,84.55,M,LE PEN,JEAN-MARIE,1412,11.57,15.45
17,CHARENTE MARITIME,30,SAINT-MARTIN-DE-RE,2002,9443,1442,15.27,8001,84.73,400,4.24,5,7601,80.49,95,M,CHIRAC,JACQUES,6289,66.6,82.74,M,LE PEN,JEAN-MARIE,1312,13.89,17.26
17,CHARENTE MARITIME,31,SAINT-PIERRE-D'OLERON,2002,9640,1938,20.1,7702,79.9,410,4.25,5.32,7292,75.64,94.68,M,CHIRAC,JACQUES,5794,60.1,79.46,M,LE PEN,JEAN-MARIE,1498,15.54,20.54
17,CHARENTE MARITIME,32,SAINT-PORCHAIRE,2002,8623,1517,17.59,7106,82.41,341,3.95,4.8,6765,78.45,95.2,M,CHIRAC,JACQUES,5446,63.16,80.5,M,LE PEN,JEAN-MARIE,1319,15.3,19.5
17,CHARENTE MARITIME,33,SAINT-SAVINIEN,2002,5081,955,18.8,4126,81.2,227,4.47,5.5,3899,76.74,94.5,M,CHIRAC,JACQUES,3265,64.26,83.74,M,LE PEN,JEAN-MARIE,634,12.48,16.26
17,CHARENTE MARITIME,34,SAINTES-NORD,2002,10991,1877,17.08,9114,82.92,540,4.91,5.92,8574,78.01,94.08,M,CHIRAC,JACQUES,7471,67.97,87.14,M,LE PEN,JEAN-MARIE,1103,10.04,12.86
17,CHARENTE MARITIME,35,SAINTES-OUEST,2002,11093,1917,17.28,9176,82.72,523,4.71,5.7,8653,78,94.3,M,CHIRAC,JACQUES,7309,65.89,84.47,M,LE PEN,JEAN-MARIE,1344,12.12,15.53
17,CHARENTE MARITIME,36,SAUJON,2002,11822,2170,18.36,9652,81.64,541,4.58,5.61,9111,77.07,94.39,M,CHIRAC,JACQUES,7376,62.39,80.96,M,LE PEN,JEAN-MARIE,1735,14.68,19.04
17,CHARENTE MARITIME,37,SURGERES,2002,10185,1933,18.98,8252,81.02,495,4.86,6,7757,76.16,94,M,CHIRAC,JACQUES,6711,65.89,86.52,M,LE PEN,JEAN-MARIE,1046,10.27,13.48
17,CHARENTE MARITIME,38,TONNAY-BOUTONNE,2002,2518,449,17.83,2069,82.17,125,4.96,06.04,1944,77.2,93.96,M,CHIRAC,JACQUES,1629,64.69,83.8,M,LE PEN,JEAN-MARIE,315,12.51,16.2
17,CHARENTE MARITIME,39,TONNAY-CHARENTE,2002,8679,1858,21.41,6821,78.59,399,4.6,5.85,6422,73.99,94.15,M,CHIRAC,JACQUES,5237,60.34,81.55,M,LE PEN,JEAN-MARIE,1185,13.65,18.45
17,CHARENTE MARITIME,40,LA TREMBLADE,2002,10212,1939,18.99,8273,81.01,472,4.62,5.71,7801,76.39,94.29,M,CHIRAC,JACQUES,6274,61.44,80.43,M,LE PEN,JEAN-MARIE,1527,14.95,19.57
17,CHARENTE MARITIME,41,LA-ROCHELLE-3,2002,5298,1307,24.67,3991,75.33,153,2.89,3.83,3838,72.44,96.17,M,CHIRAC,JACQUES,3395,64.08,88.46,M,LE PEN,JEAN-MARIE,443,8.36,11.54
17,CHARENTE MARITIME,42,LA-ROCHELLE-4,2002,8492,1604,18.89,6888,81.11,230,2.71,3.34,6658,78.4,96.66,M,CHIRAC,JACQUES,6071,71.49,91.18,M,LE PEN,JEAN-MARIE,587,6.91,8.82
17,CHARENTE MARITIME,43,ROYAN-OUEST,2002,15117,2638,17.45,12479,82.55,639,4.23,5.12,11840,78.32,94.88,M,CHIRAC,JACQUES,9712,64.25,82.03,M,LE PEN,JEAN-MARIE,2128,14.08,17.97
17,CHARENTE MARITIME,44,LA-ROCHELLE-5,2002,11833,1852,15.65,9981,84.35,552,4.66,5.53,9429,79.68,94.47,M,CHIRAC,JACQUES,8278,69.96,87.79,M,LE PEN,JEAN-MARIE,1151,9.73,12.21
17,CHARENTE MARITIME,45,LA-ROCHELLE-6,2002,8742,1882,21.53,6860,78.47,287,3.28,4.18,6573,75.19,95.82,M,CHIRAC,JACQUES,5840,66.8,88.85,M,LE PEN,JEAN-MARIE,733,8.38,11.15
17,CHARENTE MARITIME,46,AYTRE,2002,12977,2344,18.06,10633,81.94,531,04.09,4.99,10102,77.85,95.01,M,CHIRAC,JACQUES,8689,66.96,86.01,M,LE PEN,JEAN-MARIE,1413,10.89,13.99
17,CHARENTE MARITIME,47,ROCHEFORT-CENTRE,2002,7412,1707,23.03,5705,76.97,251,3.39,4.4,5454,73.58,95.6,M,CHIRAC,JACQUES,4700,63.41,86.18,M,LE PEN,JEAN-MARIE,754,10.17,13.82
17,CHARENTE MARITIME,48,LA-ROCHELLE-7,2002,6390,1212,18.97,5178,81.03,253,3.96,4.89,4925,77.07,95.11,M,CHIRAC,JACQUES,4413,69.06,89.6,M,LE PEN,JEAN-MARIE,512,08.01,10.4
17,CHARENTE MARITIME,49,LA-ROCHELLE-8,2002,9404,1543,16.41,7861,83.59,421,4.48,5.36,7440,79.12,94.64,M,CHIRAC,JACQUES,6636,70.57,89.19,M,LE PEN,JEAN-MARIE,804,8.55,10.81
17,CHARENTE MARITIME,50,LA-ROCHELLE-9,2002,12413,2072,16.69,10341,83.31,491,3.96,4.75,9850,79.35,95.25,M,CHIRAC,JACQUES,8698,70.07,88.3,M,LE PEN,JEAN-MARIE,1152,9.28,11.7
17,CHARENTE MARITIME,51,SAINTES-EST,2002,9736,1607,16.51,8129,83.49,515,5.29,6.34,7614,78.2,93.66,M,CHIRAC,JACQUES,6476,66.52,85.05,M,LE PEN,JEAN-MARIE,1138,11.69,14.95
18,CHER,1,LES-AIX-D'ANGILLON,2002,9326,1545,16.57,7781,83.43,454,4.87,5.83,7327,78.57,94.17,M,CHIRAC,JACQUES,6156,66.01,84.02,M,LE PEN,JEAN-MARIE,1171,12.56,15.98
18,CHER,2,ARGENT-SUR-SAULDRE,2002,4236,740,17.47,3496,82.53,199,4.7,5.69,3297,77.83,94.31,M,CHIRAC,JACQUES,2617,61.78,79.38,M,LE PEN,JEAN-MARIE,680,16.05,20.62
18,CHER,3,AUBIGNY-SUR-NERE,2002,5487,965,17.59,4522,82.41,249,4.54,5.51,4273,77.87,94.49,M,CHIRAC,JACQUES,3521,64.17,82.4,M,LE PEN,JEAN-MARIE,752,13.71,17.6
18,CHER,4,BAUGY,2002,6683,1148,17.18,5535,82.82,325,4.86,5.87,5210,77.96,94.13,M,CHIRAC,JACQUES,4195,62.77,80.52,M,LE PEN,JEAN-MARIE,1015,15.19,19.48
18,CHER,5,BOURGES-1,2002,6459,1870,28.95,4589,71.05,224,3.47,4.88,4365,67.58,95.12,M,CHIRAC,JACQUES,3646,56.45,83.53,M,LE PEN,JEAN-MARIE,719,11.13,16.47
18,CHER,6,LA-CHAPELLE-D'ANGILLON,2002,2133,384,18,1749,82,117,5.49,6.69,1632,76.51,93.31,M,CHIRAC,JACQUES,1248,58.51,76.47,M,LE PEN,JEAN-MARIE,384,18,23.53
18,CHER,7,CHARENTON-DU-CHER,2002,3060,546,17.84,2514,82.16,170,5.56,6.76,2344,76.6,93.24,M,CHIRAC,JACQUES,1803,58.92,76.92,M,LE PEN,JEAN-MARIE,541,17.68,23.08
